tipo_vehiculo,tipo_energia,fecha_registro,capacidad_tanque_litros,consumo_l_100km,km_entre_repostajes,litros_por_repostaje,capacidad_bateria_kwh,consumo_kwh_100km,km_entre_recargas,kwh_por_recarga
autobus,diesel,2024-08-31 15:18:49.686335,271.46268531252616,29.63503832738684,573.0205453229906,187.252843053491,,,,
autobus,diesel,2016-07-31 15:18:49.686335,258.38222134478855,46.13972240051463,542.3121663878597,245.43856642440406,,,,
autobus,diesel,2021-08-31 15:18:49.686335,323.5707778193202,32.999627883208376,615.4213062229624,216.0528949844127,,,,
autobus,diesel,2022-07-31 15:18:49.686335,272.38884778595144,37.309549034238856,826.9587812541065,252.3898452549042,,,,
autobus,diesel,2019-06-30 15:18:49.686335,331.6465908877755,37.082574710169766,679.1161446430036,244.41989683195916,,,,
autobus,diesel,2024-04-30 15:18:49.686335,310.146151042565,33.92553006823562,570.3178558088603,196.35212447266,,,,
autobus,diesel,2022-06-30 15:18:49.686335,224.21279425013842,41.48646618527826,722.581497678206,168.42758524159566,,,,
autobus,diesel,2020-06-30 15:18:49.686335,377.3752600665031,41.34790976441771,484.6561775245365,228.89725177646204,,,,
autobus,diesel,2020-03-31 15:18:49.686335,389.7938836547761,21.011744214094556,752.2039265664422,246.69300091556906,,,,
autobus,diesel,2025-06-30 15:18:49.686335,269.3605654757807,45.434721943025224,711.2910961552651,257.68820630445214,,,,
autobus,diesel,2024-11-30 15:18:49.686335,280.6149220032008,21.700064095714605,603.8287293291673,229.2802700543468,,,,
autobus,diesel,2023-02-28 15:18:49.686335,314.29326953624525,43.26036963473326,524.2121302329153,233.0763369200419,,,,
autobus,diesel,2018-10-31 15:18:49.686335,316.72283949935127,44.01364109462067,516.9978616574814,195.0150556124182,,,,
autobus,diesel,2023-05-31 15:18:49.686335,332.92721363364154,26.272268558278412,730.2226004518866,199.91129438911238,,,,
autobus,diesel,2017-10-31 15:18:49.686335,400.5102269383175,31.71348569636332,834.3470753733593,344.05085948836177,,,,
autobus,diesel,2025-02-28 15:18:49.686335,291.1526386252975,26.154362652112514,554.4038379456808,192.16355745655758,,,,
autobus,diesel,2020-07-31 15:18:49.686335,260.0851377730773,33.28063175769012,718.7580055327227,258.7198829446054,,,,
autobus,diesel,2017-07-31 15:18:49.686335,231.03403859927363,32.53572572651407,336.9459472096897,141.47305888968515,,,,
autobus,diesel,2018-11-30 15:18:49.686335,263.45349800290404,41.237284258154716,562.3073404014201,258.391778834278,,,,
autobus,diesel,2022-12-31 15:18:49.686335,298.34365135631015,45.48246996895686,645.3411600693647,216.75667621983732,,,,
autobus,diesel,2017-01-31 15:18:49.686335,389.7278931758894,46.16547048631965,513.5474874527249,382.49506848111366,,,,
autobus,diesel,2020-08-31 15:18:49.686335,274.1194350481914,30.502655787373584,509.52404378156064,201.5453027521959,,,,
autobus,diesel,2020-05-31 15:18:49.686335,311.18939758194495,33.32622501004378,549.8330665296671,208.98590083830717,,,,
autobus,diesel,2018-11-30 15:18:49.686335,299.1788551963624,21.5324944622324,693.8289092489559,223.43667153217677,,,,
autobus,diesel,2023-07-31 15:18:49.686335,359.4196636724042,28.55303946803049,621.9006472390438,318.2956454429414,,,,
autobus,diesel,2017-04-30 15:18:49.686335,426.3466212936811,42.71881306477966,314.2653150012542,334.3749555197959,,,,
autobus,diesel,2025-05-31 15:18:49.686335,273.45656135398394,47.92466258838586,331.89497710474006,190.21918829870143,,,,
autobus,diesel,2022-08-31 15:18:49.686335,275.5280278740889,25.125209024960625,558.9702233214236,225.36163553409853,,,,
autobus,diesel,2016-07-31 15:18:49.686335,352.2080438534536,30.260285926776845,718.6529879080329,260.7400677689444,,,,
autobus,diesel,2024-08-31 15:18:49.686335,334.0945744813156,34.78875394432858,237.87427359121477,209.7627908304431,,,,
autobus,diesel,2019-04-30 15:18:49.686335,392.3353662868017,37.241289270556855,575.0404735772554,373.4666933047879,,,,
autobus,diesel,2023-12-31 15:18:49.686335,329.1964092662982,28.52317184062683,571.0628215223868,279.84437938425134,,,,
autobus,diesel,2018-03-31 15:18:49.686335,282.035395460647,38.392488355712715,858.2506667312672,221.05274467331733,,,,
autobus,diesel,2018-11-30 15:18:49.686335,329.53274153461547,31.209285223432673,592.2467282430705,269.812821468005,,,,
autobus,diesel,2019-07-31 15:18:49.686335,355.4351790291454,34.884381832973766,707.4483477111393,295.97064865082257,,,,
autobus,diesel,2024-04-30 15:18:49.686335,341.0241090598682,39.370273984029595,671.1885710131195,302.7870667523303,,,,
autobus,diesel,2016-09-30 15:18:49.686335,325.3637015553649,35.0513781584875,330.4150280289199,218.34565344437777,,,,
autobus,diesel,2022-09-30 15:18:49.686335,353.3337344794577,31.508912875787452,765.2310824947606,257.30996470878176,,,,
autobus,diesel,2015-12-31 15:18:49.686335,358.4647795222836,34.123121568593355,682.3094758184432,293.25155185233984,,,,
autobus,diesel,2016-08-31 15:18:49.686335,369.10794955187635,34.293096326357315,726.2402959511884,363.4949426802727,,,,
autobus,diesel,2020-02-29 15:18:49.686335,332.4354943794821,32.03991176094298,1238.9356559654489,257.8523644330806,,,,
autobus,diesel,2016-02-29 15:18:49.686335,291.6440959841573,32.929631498663184,337.38305907521175,284.83141108444926,,,,
autobus,diesel,2024-12-31 15:18:49.686335,307.3356843216661,47.789177364037734,908.7044974641663,302.57557610387704,,,,
autobus,diesel,2018-03-31 15:18:49.686335,360.3254483254178,39.48735558352991,606.8828720899467,230.3192687374067,,,,
autobus,diesel,2019-01-31 15:18:49.686335,259.1532164506382,32.636157455766714,693.0993356604514,188.28228127369854,,,,
autobus,diesel,2025-06-30 15:18:49.686335,318.43366544364505,40.57563523608589,643.1731632048137,297.4902437277751,,,,
autobus,diesel,2025-03-31 15:18:49.686335,280.33305938363196,32.32944408195192,586.3645499902934,242.38456831105003,,,,
autobus,diesel,2019-04-30 15:18:49.686335,301.43724114674086,44.38499710069313,564.5250607641862,298.2676769839935,,,,
autobus,diesel,2017-02-28 15:18:49.686335,363.92259313036493,37.95713753758475,699.4263103359514,307.6290657883481,,,,
autobus,diesel,2024-03-31 15:18:49.686335,309.55495340099515,34.14158284796617,422.42394549924813,234.63630430385635,,,,
autobus,diesel,2018-11-30 15:18:49.686335,302.32182740780746,38.581735406482224,762.5868751282649,210.67970335705323,,,,
autobus,diesel,2025-08-31 15:18:49.686335,232.00719295100404,22.432990783452006,587.5708392672119,189.8880939857707,,,,
autobus,diesel,2018-02-28 15:18:49.686335,337.312678301361,25.985860248721558,480.4895991439463,252.06270067331232,,,,
autobus,diesel,2023-08-31 15:18:49.686335,332.2742090570538,25.448599948807555,582.498071300628,331.1942573614884,,,,
autobus,diesel,2023-01-31 15:18:49.686335,408.16273616527303,36.143544758109655,838.5723825293859,331.0081931039056,,,,
autobus,diesel,2019-10-31 15:18:49.686335,284.61108825235,48.86011999588074,569.6997369475665,181.1739183625129,,,,
autobus,diesel,2024-12-31 15:18:49.686335,310.95751638319695,52.85040116954106,703.7680427314431,200.7649081289038,,,,
autobus,diesel,2023-03-31 15:18:49.686335,312.46918418553776,40.104408811526056,540.356558642679,206.92210471104312,,,,
autobus,diesel,2018-09-30 15:18:49.686335,378.8726639881737,39.006755799555656,763.6882774885429,366.36390372104046,,,,
autobus,diesel,2022-03-31 15:18:49.686335,295.23522338065237,20.59153812677809,752.8261608185306,216.83369662132424,,,,
autobus,diesel,2016-04-30 15:18:49.686335,313.95107628851696,30.658609602127825,927.2913249944618,238.96645005915175,,,,
autobus,diesel,2016-07-31 15:18:49.686335,330.39482548582697,28.69772998473409,623.6654081751177,306.02318252990415,,,,
autobus,diesel,2017-06-30 15:18:49.686335,309.33045615781793,30.03321921399107,750.298220713686,209.5038862707865,,,,
autobus,diesel,2022-01-31 15:18:49.686335,277.6783192724736,33.65484945132168,664.7101309308417,251.37378384665013,,,,
autobus,diesel,2023-08-31 15:18:49.686335,309.70449964491536,31.223275378422983,844.3807672794521,186.00027179125732,,,,
autobus,diesel,2016-11-30 15:18:49.686335,353.6815874929886,19.165601516993696,542.1751418586905,339.9472788280355,,,,
autobus,diesel,2019-06-30 15:18:49.686335,248.674235029447,40.98328204894027,761.7507969315922,222.61182064743815,,,,
autobus,diesel,2019-03-31 15:18:49.686335,306.6484837073438,26.418055794081546,620.7954055824978,258.5645579077376,,,,
autobus,diesel,2015-11-30 15:18:49.686335,264.99395925304134,36.913974912889195,640.3717734337254,200.9271235703553,,,,
autobus,diesel,2020-09-30 15:18:49.686335,359.7523314462421,51.59266135799979,663.7628726672559,262.56412276742674,,,,
autobus,diesel,2018-10-31 15:18:49.686335,223.84065476081128,27.644923267308613,687.8360594640017,219.64925136729585,,,,
autobus,diesel,2019-02-28 15:18:49.686335,272.0539076364206,15.0,632.5656435317063,244.24873485211043,,,,
autobus,diesel,2024-03-31 15:18:49.686335,318.86059375322606,32.71196622495911,682.2069774755789,211.06163789048662,,,,
autobus,diesel,2016-07-31 15:18:49.686335,378.27620146171705,43.807677079988565,886.7177086343277,337.5678882278923,,,,
autobus,diesel,2019-01-31 15:18:49.686335,296.7124869463506,50.66677963376475,797.8174528422828,197.6041857386336,,,,
autobus,diesel,2019-06-30 15:18:49.686335,272.24002366534006,25.163603244380667,780.3731888745344,218.33224320835907,,,,
autobus,diesel,2022-10-31 15:18:49.686335,394.0578534720295,38.97359378589218,581.6690710964194,367.13515561712165,,,,
autobus,diesel,2018-11-30 15:18:49.686335,227.59930497918782,31.277516345759572,516.6138757657513,197.2509829312297,,,,
autobus,diesel,2021-06-30 15:18:49.686335,190.0597021689959,34.15241316556691,793.295083735663,160.0485725512801,,,,
autobus,diesel,2023-10-31 15:18:49.686335,322.00072250266663,56.15474677613628,781.4070188794691,302.50920418744226,,,,
autobus,diesel,2018-08-31 15:18:49.686335,274.89728878236946,22.976237372838774,870.9006013626473,212.9032545294579,,,,
autobus,diesel,2020-03-31 15:18:49.686335,248.93835914346434,37.029917291956586,559.4029061046156,153.6791704863845,,,,
autobus,diesel,2022-05-31 15:18:49.686335,335.41782236496766,38.74154537412347,615.5677016959479,287.0776824796948,,,,
autobus,diesel,2020-08-31 15:18:49.686335,312.19003568855993,43.68629059951478,404.07737562118484,287.8730040055678,,,,
autobus,diesel,2022-09-30 15:18:49.686335,271.7960684631636,35.783865227767166,591.1293340908691,234.11368881937148,,,,
autobus,diesel,2017-12-31 15:18:49.686335,235.9847800664553,37.46440431603282,799.4855765869171,203.1464575693877,,,,
autobus,diesel,2018-08-31 15:18:49.686335,343.62286641400726,31.86681146062567,580.0256931157703,258.74028071748586,,,,
autobus,diesel,2024-09-30 15:18:49.686335,332.51005889793305,37.15301552996086,746.0719692801235,282.8926226477073,,,,
autobus,diesel,2020-05-31 15:18:49.686335,295.04120681103086,32.25446179602071,621.4245341003283,211.36832240815383,,,,
autobus,diesel,2018-05-31 15:18:49.686335,392.3318498023833,39.972575118848404,698.6085542332341,298.6429662571958,,,,
autobus,diesel,2020-11-30 15:18:49.686335,246.49576168369236,32.04311731165093,477.8462915276499,168.1015294957214,,,,
autobus,diesel,2017-06-30 15:18:49.686335,223.72374145376307,38.016803151217495,662.7814174450851,220.44783331253123,,,,
autobus,diesel,2022-04-30 15:18:49.686335,265.4045965059378,34.765897490520175,201.3296043648915,182.05120551525465,,,,
autobus,diesel,2017-09-30 15:18:49.686335,297.72069918222513,44.00840200617735,621.9655762757022,250.29551168858728,,,,
autobus,diesel,2022-01-31 15:18:49.686335,312.1669724661346,34.58885021129211,405.429013442729,210.7597236231501,,,,
autobus,diesel,2021-10-31 15:18:49.686335,287.9381971071835,20.81574025434495,830.8991774820224,233.02469960965908,,,,
autobus,diesel,2018-10-31 15:18:49.686335,317.60276982571486,45.09537200571194,766.6111029146766,250.05570986184316,,,,
autobus,diesel,2022-05-31 15:18:49.686335,237.4230287904778,27.75414159309905,720.0006472949121,164.4988875863743,,,,
autobus,diesel,2018-08-31 15:18:49.686335,372.18823020366295,29.769869290809442,878.150934073907,261.60569967369463,,,,
autobus,diesel,2022-04-30 15:18:49.686335,295.89244108037155,30.234709647652064,507.6625218762744,199.06949884699438,,,,
autobus,diesel,2024-05-31 15:18:49.686335,355.86479157940636,45.99550474536654,912.1044796873337,312.7891466468035,,,,
autobus,diesel,2016-07-31 15:18:49.686335,317.1362673188852,17.914606288170436,789.8287346390578,310.8496413599541,,,,
autobus,diesel,2018-03-31 15:18:49.686335,322.8376609576892,60.10198826927995,614.5167069171581,294.38251782002664,,,,
autobus,diesel,2025-07-31 15:18:49.686335,328.4883640116102,43.44845447252841,820.3430220774417,252.68878020536422,,,,
autobus,diesel,2021-12-31 15:18:49.686335,322.3854280008658,36.785911313033274,484.0559731382549,238.54055406610686,,,,
autobus,diesel,2019-06-30 15:18:49.686335,332.1361379933772,34.56084799506971,526.322875770849,275.53287589006425,,,,
autobus,diesel,2023-01-31 15:18:49.686335,366.4576265066216,37.28443259886126,558.7115415140449,314.8731618530912,,,,
autobus,diesel,2018-10-31 15:18:49.686335,309.82605848507353,39.16897942703471,570.6533437903977,256.1215627070677,,,,
autobus,diesel,2022-07-31 15:18:49.686335,335.4501878794256,40.161724687600454,491.51635358596207,261.67887031180624,,,,
autobus,diesel,2021-02-28 15:18:49.686335,295.51321528563864,39.444835728027584,833.4624600642987,248.95503598012382,,,,
autobus,diesel,2024-11-30 15:18:49.686335,372.0058607724736,35.71664545004199,611.1718399445252,226.47278890470392,,,,
autobus,diesel,2020-09-30 15:18:49.686335,266.1803848970365,33.42129263754139,702.8757452535319,201.83047466495884,,,,
autobus,diesel,2018-08-31 15:18:49.686335,390.0470216455408,33.789813730771904,564.4472950379479,357.1067877072176,,,,
autobus,diesel,2021-01-31 15:18:49.686335,297.99210246778284,33.44073375717855,376.9095049177224,187.86626693179042,,,,
autobus,diesel,2020-03-31 15:18:49.686335,228.4612448940976,44.07016077493652,690.5086037587133,215.68087711835253,,,,
autobus,diesel,2023-03-31 15:18:49.686335,306.40522074553945,39.7484537782469,363.16175368703347,263.31532362778813,,,,
autobus,diesel,2025-07-31 15:18:49.686335,265.94741712625597,15.0,639.7048930871797,177.3547081689436,,,,
autobus,diesel,2017-06-30 15:18:49.686335,342.0321774494362,40.24720621223809,444.7527441750784,272.7082174623363,,,,
autobus,diesel,2022-05-31 15:18:49.686335,267.36880103488045,36.5578895577502,948.0913998846212,224.1826405252526,,,,
autobus,diesel,2020-02-29 15:18:49.686335,277.69082833926103,34.85032994843282,786.7044083262083,271.8167235305543,,,,
autobus,diesel,2021-12-31 15:18:49.686335,205.52296345272345,31.891852375288913,665.8630686907221,137.75331446186675,,,,
autobus,diesel,2016-12-31 15:18:49.686335,277.38468403754615,43.992901759888106,839.5560016482003,265.3517419265468,,,,
autobus,diesel,2020-09-30 15:18:49.686335,178.80603366855217,42.580211696982865,523.0526033801397,108.76898958127644,,,,
autobus,diesel,2022-01-31 15:18:49.686335,220.80485882571384,28.816978657411127,731.521906800514,176.76505898823575,,,,
autobus,diesel,2017-05-31 15:18:49.686335,338.02073280721487,38.25641829699628,679.971565057807,320.6271784924318,,,,
autobus,diesel,2024-06-30 15:18:49.686335,339.2900079325416,27.226746123669713,689.6030122000504,226.68707863601608,,,,
autobus,diesel,2020-05-31 15:18:49.686335,321.27287808924825,23.963054681688554,840.8530250160152,193.52623548424444,,,,
autobus,diesel,2024-05-31 15:18:49.686335,251.65119284353935,29.98626220328028,759.8738154169704,203.07063054605862,,,,
autobus,diesel,2020-11-30 15:18:49.686335,297.614432192901,41.89914777906207,693.3085494237534,268.39340115183444,,,,
autobus,diesel,2022-06-30 15:18:49.686335,299.8198730454716,42.625000363008695,401.7668845657556,284.11496060133663,,,,
autobus,diesel,2024-10-31 15:18:49.686335,242.08176554037286,39.104683360778346,505.9930557080804,217.74999513799264,,,,
autobus,diesel,2017-08-31 15:18:49.686335,375.1699150883575,40.800766294783976,631.5936599606414,248.77071624014715,,,,
autobus,diesel,2020-07-31 15:18:49.686335,343.86811452878356,39.12942629691967,664.0058561414977,260.59311911605954,,,,
autobus,diesel,2016-06-30 15:18:49.686335,288.9517913085168,29.86814723821638,480.4694412989114,256.3996636091456,,,,
autobus,diesel,2025-06-30 15:18:49.686335,301.34429194972654,38.455380357391526,1011.7515013367631,262.797885592706,,,,
autobus,diesel,2024-07-31 15:18:49.686335,310.41914039737765,41.403276201821456,877.459108288036,224.8380355768021,,,,
autobus,diesel,2016-10-31 15:18:49.686335,197.91325657878548,41.03433063850859,740.3177480588726,180.90980633262885,,,,
autobus,diesel,2021-12-31 15:18:49.686335,287.64113087397016,44.51130697179714,660.8055291925617,243.2732503835168,,,,
autobus,diesel,2018-04-30 15:18:49.686335,265.90078760011005,40.66643077760851,618.1686545148273,212.4289089722163,,,,
autobus,diesel,2018-06-30 15:18:49.686335,249.91899950525422,37.81158566033266,507.21223099666463,184.10193752185683,,,,
autobus,diesel,2018-06-30 15:18:49.686335,285.9449853557023,43.56120190653142,661.6220777778294,191.14182982557696,,,,
autobus,diesel,2021-07-31 15:18:49.686335,389.88432634247613,34.78782992600752,688.6628810214127,379.04255081208225,,,,
autobus,diesel,2019-03-31 15:18:49.686335,332.0421430633505,27.945002790178258,463.73591367775634,329.97829633714684,,,,
autobus,diesel,2021-07-31 15:18:49.686335,271.4410505108602,33.69546428844989,700.1264625867346,258.95406875265525,,,,
autobus,diesel,2025-01-31 15:18:49.686335,328.62913906780796,29.04077884154841,626.7111426762876,249.09568555726165,,,,
autobus,diesel,2020-09-30 15:18:49.686335,369.9677718293001,29.598573800204946,363.82886631839136,265.94629659768543,,,,
autobus,diesel,2017-04-30 15:18:49.686335,346.23168414563844,33.84385063427586,520.9422483830747,308.74802355742213,,,,
autobus,diesel,2019-06-30 15:18:49.686335,302.98151849600873,28.66064063200031,587.9591699867534,241.34462533179152,,,,
autobus,diesel,2023-10-31 15:18:49.686335,267.6531611147213,32.53630776288768,933.1531486010285,222.3567079410588,,,,
autobus,diesel,2021-12-31 15:18:49.686335,334.9111656806795,19.851082664369713,733.4829686800638,305.715555631338,,,,
autobus,diesel,2019-08-31 15:18:49.686335,319.6742692710875,36.706349658983505,449.6777646350163,235.42377198225725,,,,
autobus,diesel,2023-03-31 15:18:49.686335,344.75966100138663,35.00964380289779,722.9054434126456,298.3977753429849,,,,
autobus,diesel,2017-08-31 15:18:49.686335,331.7585900840985,28.463290951454475,417.9044016592452,262.9589444829182,,,,
autobus,diesel,2022-10-31 15:18:49.686335,352.47763576596674,40.27396534745924,812.403658083061,252.2250185933357,,,,
autobus,diesel,2016-10-31 15:18:49.686335,273.2382394219716,42.500561101012465,579.3313022273182,186.48270892945823,,,,
autobus,diesel,2023-12-31 15:18:49.686335,365.8697032817163,22.13952108504821,635.9545716891244,241.28982680197348,,,,
autobus,diesel,2016-01-31 15:18:49.686335,309.87998023462,28.898201771470287,848.8694971313284,211.74487745836385,,,,
autobus,diesel,2017-03-31 15:18:49.686335,403.76304363126326,28.846861201701614,456.9254647123625,254.57285165959334,,,,
autobus,diesel,2020-02-29 15:18:49.686335,265.54060909552163,27.480775191129084,440.4322722330513,199.0322551099483,,,,
autobus,diesel,2016-06-30 15:18:49.686335,386.79819015826246,41.63579873545399,562.4601010480993,325.8310861931449,,,,
autobus,diesel,2024-04-30 15:18:49.686335,309.89553917313236,33.44939088981757,805.7568276528975,210.1771540410821,,,,
autobus,diesel,2016-11-30 15:18:49.686335,267.42909981927755,32.883881269515115,422.09808867847363,195.5823843523289,,,,
autobus,diesel,2024-08-31 15:18:49.686335,275.8057082972839,18.969101084745972,225.17666028341466,237.05976289153847,,,,
autobus,diesel,2018-02-28 15:18:49.686335,283.98263459028396,40.083344241673814,582.3261712386502,278.9453989224059,,,,
autobus,diesel,2022-06-30 15:18:49.686335,321.2082973200958,25.08593284117222,732.761119986638,251.23093538339245,,,,
autobus,diesel,2021-04-30 15:18:49.686335,326.14177440177497,35.47946104213062,830.0392624608244,226.0122107489741,,,,
autobus,diesel,2018-05-31 15:18:49.686335,271.31499980307103,37.21901550366553,580.5257956871901,237.89714125175715,,,,
autobus,diesel,2021-11-30 15:18:49.686335,298.78227038695087,45.88526876670921,588.2860089325997,216.8164233824014,,,,
autobus,diesel,2025-02-28 15:18:49.686335,407.11351793059316,24.529436807047105,823.0851101383621,282.14993338696866,,,,
autobus,diesel,2017-10-31 15:18:49.686335,386.3771585050356,15.0,369.53874504568694,349.67529686410086,,,,
autobus,diesel,2023-07-31 15:18:49.686335,321.8161834837016,36.47079635802956,591.7218837225486,216.68441837765442,,,,
autobus,diesel,2020-02-29 15:18:49.686335,301.90017390841,49.40408945208683,678.5635834887587,185.02669511619334,,,,
autobus,diesel,2017-09-30 15:18:49.686335,306.0015663359131,44.9115708235155,717.3828081927552,281.46177120856703,,,,
autobus,diesel,2016-08-31 15:18:49.686335,330.67589863652086,36.677275322197005,573.5289960213677,268.9160666284309,,,,
autobus,diesel,2022-08-31 15:18:49.686335,248.86037174007973,31.066910514943622,655.1661517558762,154.5509372766852,,,,
autobus,diesel,2023-05-31 15:18:49.686335,287.13117312883276,41.45698077309848,276.7508969880516,209.06040589239115,,,,
autobus,diesel,2025-06-30 15:18:49.686335,216.57079630612054,27.21163040236425,551.2627381499227,204.37196022889907,,,,
autobus,diesel,2016-01-31 15:18:49.686335,319.961156130264,38.81086215484975,718.0263068831702,215.45025528785405,,,,
autobus,diesel,2016-09-30 15:18:49.686335,332.35979698513705,39.04376127333302,502.65589486179806,226.09295222499125,,,,
autobus,diesel,2022-03-31 15:18:49.686335,275.8406768850313,43.48167925999104,658.8476332384396,224.8238996430968,,,,
autobus,diesel,2015-10-31 15:18:49.686335,378.6993381645016,57.07728031128862,717.0308751204047,377.94932009707463,,,,
autobus,diesel,2016-09-30 15:18:49.686335,238.71171684988295,38.139327737430136,598.6176198713353,218.6535085255893,,,,
autobus,diesel,2019-07-31 15:18:49.686335,226.781255989509,30.92829099434001,675.5695656494856,142.9114761008353,,,,
autobus,diesel,2023-01-31 15:18:49.686335,311.2225909279986,34.79540550246404,505.59011520730814,252.01255358720329,,,,
autobus,diesel,2024-12-31 15:18:49.686335,352.3549151306077,20.847392760887054,619.008308045593,211.8533010602998,,,,
autobus,diesel,2016-09-30 15:18:49.686335,384.1963845728934,29.442294951287536,741.5324254383834,352.6403613983948,,,,
autobus,diesel,2025-05-31 15:18:49.686335,277.055786856553,31.725740495095167,673.5459441452651,255.60243457574,,,,
autobus,diesel,2021-06-30 15:18:49.686335,353.9340416715648,30.80729281652326,562.0203095654097,299.0036111374546,,,,
autobus,diesel,2019-03-31 15:18:49.686335,298.07457652496464,36.21883897626978,683.632460643619,235.28268453535753,,,,
autobus,diesel,2022-03-31 15:18:49.686335,291.368635002959,28.420640540942394,757.1914685954927,192.74927687662318,,,,
autobus,diesel,2024-04-30 15:18:49.686335,344.18299687433364,43.96824533859577,342.5088082133783,265.330286286674,,,,
autobus,diesel,2016-12-31 15:18:49.686335,332.616143920671,35.00165651934557,823.8611097433846,219.66144667242,,,,
autobus,diesel,2019-11-30 15:18:49.686335,221.18039215078753,34.92559743089109,599.5617891978392,177.46340627640646,,,,
autobus,diesel,2018-04-30 15:18:49.686335,373.8270174862948,32.376842267896656,713.8234899860346,336.23522076204665,,,,
autobus,diesel,2020-04-30 15:18:49.686335,369.0045677073726,36.241525470871835,829.5870385467842,247.54546976801402,,,,
autobus,diesel,2017-01-31 15:18:49.686335,268.7218649245235,41.60078611734108,444.2489454154301,199.27454968503807,,,,
autobus,diesel,2019-01-31 15:18:49.686335,319.7901766718704,28.0629582743128,543.583849635868,219.4340426039937,,,,
autobus,diesel,2017-12-31 15:18:49.686335,324.70150931413696,29.73506808739795,606.7176956186443,297.13714102023806,,,,
autobus,diesel,2024-06-30 15:18:49.686335,313.03368829119535,32.57019176978668,532.4369718313358,282.9442638297884,,,,
autobus,diesel,2019-10-31 15:18:49.686335,272.484742307729,24.23303261221428,910.2404863755213,203.68789101882336,,,,
autobus,diesel,2020-07-31 15:18:49.686335,266.41883160309743,28.445937122228017,521.4841859259811,255.1821381329755,,,,
autobus,diesel,2021-03-31 15:18:49.686335,298.72229645042773,31.19023301164273,566.66798307697,190.14859823800373,,,,
autobus,diesel,2017-12-31 15:18:49.686335,358.63645096296824,41.99511344570182,680.6583547404465,293.97000954616163,,,,
autobus,diesel,2024-11-30 15:18:49.686335,327.18000772972164,37.1004906320154,469.67757108858666,213.35049923614034,,,,
autobus,diesel,2022-07-31 15:18:49.686335,281.4692833956947,36.548719290940355,590.6478932365604,271.14370922519294,,,,
autobus,diesel,2019-12-31 15:18:49.686335,338.58493553241726,41.807183697343774,697.6179891875263,333.6664167642468,,,,
autobus,diesel,2024-07-31 15:18:49.686335,157.57286896849624,33.90102569280483,600.0709393426233,117.47385816608612,,,,
autobus,diesel,2017-01-31 15:18:49.686335,357.43828501860514,38.12371879943112,635.9919711650077,224.9803822279626,,,,
autobus,diesel,2024-07-31 15:18:49.686335,213.01431106109501,34.17422597654003,570.6001831327444,158.7658272549689,,,,
autobus,diesel,2024-10-31 15:18:49.686335,281.8779529298434,37.12289879519703,422.82945362288496,235.47450837771095,,,,
autobus,diesel,2018-03-31 15:18:49.686335,244.0165052686928,30.337930739107343,698.2389817008858,162.29565936776507,,,,
autobus,diesel,2025-06-30 15:18:49.686335,235.2659262139547,15.489462733788567,913.2399607470862,223.8053051895177,,,,
autobus,diesel,2020-08-31 15:18:49.686335,358.04133936892595,33.92576670250957,652.7602446175157,288.4625281042526,,,,
autobus,diesel,2023-12-31 15:18:49.686335,276.6149399344054,46.381985088799524,683.7896175871324,170.68148163034212,,,,
autobus,diesel,2020-09-30 15:18:49.686335,317.3251940865358,42.409723217932736,753.9084132675289,247.38742948412363,,,,
autobus,diesel,2020-06-30 15:18:49.686335,297.6539710560408,42.72317987672937,459.6004255179951,218.59274828261272,,,,
autobus,diesel,2018-01-31 15:18:49.686335,323.85204136115607,44.88904577444974,905.3771987194408,230.71923755194052,,,,
autobus,diesel,2018-11-30 15:18:49.686335,303.8410945530128,35.7092607276915,680.3493194634203,191.6346125075654,,,,
autobus,diesel,2017-02-28 15:18:49.686335,235.85038879057151,36.57852565924477,894.7785348633663,226.61959973147563,,,,
autobus,diesel,2025-02-28 15:18:49.686335,349.813340972357,30.0587848365252,540.0450506714016,291.696766192917,,,,
autobus,diesel,2021-01-31 15:18:49.686335,275.3121708419344,32.471417151783605,922.7092883836738,256.382643056895,,,,
autobus,diesel,2023-12-31 15:18:49.686335,222.17090506701243,39.926169198169134,766.2733241052175,176.7481311329787,,,,
autobus,diesel,2016-05-31 15:18:49.686335,278.59424195170436,44.63107549735053,732.9560128778537,274.945172505671,,,,
autobus,diesel,2017-12-31 15:18:49.686335,375.03798953171554,33.884429794552005,685.1036681529722,276.3619609237184,,,,
autobus,diesel,2015-11-30 15:18:49.686335,342.5110871056746,31.39848588118871,612.7207072888326,304.6005828632069,,,,
autobus,diesel,2025-02-28 15:18:49.686335,282.567393279607,35.00422367085278,830.0797487710809,276.3533878997755,,,,
autobus,diesel,2025-04-30 15:18:49.686335,282.53711478407854,39.80965399143292,671.053980477207,247.13144634201277,,,,
autobus,diesel,2021-06-30 15:18:49.686335,283.9182474391309,23.449161470931664,354.93954446192714,256.325034126607,,,,
autobus,diesel,2016-08-31 15:18:49.686335,403.83739917804206,16.630552374902095,482.4220307439497,336.7860951144642,,,,
autobus,diesel,2019-09-30 15:18:49.686335,319.09677261157765,30.595705204067333,622.1231371710879,243.36619725907698,,,,
autobus,diesel,2020-02-29 15:18:49.686335,321.50208235955347,25.23430059268673,696.4998474748332,200.90584444527843,,,,
autobus,diesel,2018-04-30 15:18:49.686335,351.5141727015921,30.934878418821512,641.5117266650157,310.61344065664616,,,,
